V1 V2 V3 rel12 rel13 rel23 age1 age2 age3 sex1 sex2 sex3 Twin1 Twin2 Sib relT relS zyg
-1.2070535e+00 -1.6437467e+00 -4.8387481e-01  4.9746215e-01  5.1422452e-01  5.2540143e-01  3.3170397e+01  3.0589798e+01  2.7994163e+01  0.0000000e+00  1.0000000e+00  0.0000000e+00 -1.1738831e+00 -1.5131569e+00 -4.5588065e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 7.1806737e-01  1.5278724e+00  1.5157304e+00  4.7228093e-01  5.1313494e-01  4.7502009e-01  3.5400136e+01  2.8873835e+01  2.6041632e+01  0.0000000e+00  1.0000000e+00  0.0000000e+00  7.5346751e-01  1.6567462e+00  1.5417721e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
-1.2178662e-01  6.8653734e-01  7.7657610e-01  5.3619436e-01  5.5340936e-01  5.3222337e-01  3.3807255e+01  3.0158670e+01  3.4090168e+01  1.0000000e+00  0.0000000e+00  1.0000000e+00  1.2020635e-02  7.1669601e-01  9.1066627e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
-4.3867789e-01 -1.0637618e+00  9.0188945e-01  4.9776329e-01  4.9892212e-01  5.1339580e-01  2.5698276e+01  2.5177618e+01  2.7616267e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00 -3.1297961e-01 -9.3858423e-01  1.0295057e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
 3.6226077e-02  2.3392498e-01 -8.4816152e-01  4.9877632e-01  4.9561614e-01  5.3943092e-01  2.2732273e+01  2.6544562e+01  2.2507109e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00  1.5895835e-01  3.6046955e-01 -8.2565441e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 3.7221545e-01  6.3320307e-02  4.7443980e-01  5.3471568e-01  4.5528771e-01  4.8166903e-01  3.3232383e+01  3.9220801e+01  2.6525615e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00  5.0544784e-01  2.0254111e-01  6.0096541e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 2.8093228e-01  1.5359535e-01 -2.8755983e-01  5.1885545e-01  4.6546316e-01  5.2104745e-01  2.4669114e+01  3.3194182e+01  1.8716309e+01  1.0000000e+00  0.0000000e+00  0.0000000e+00  4.0560139e-01  1.8678953e-01 -2.6884352e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 8.0943931e-01  8.8171347e-01  8.6028724e-01  5.0287853e-01  4.9619053e-01  5.3106554e-01  2.2969344e+01  2.3717379e+01  3.0364234e+01  1.0000000e+00  0.0000000e+00  1.0000000e+00  9.3240865e-01  9.0543085e-01  9.9065147e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
-1.2901837e-01 -4.0902102e-01 -1.1811589e+00  4.7473626e-01  5.1789109e-01  5.2776789e-01  3.9000474e+01  3.9837183e+01  1.5176768e+01  0.0000000e+00  1.0000000e+00  1.0000000e+00 -9.0017896e-02 -2.6918384e-01 -1.0659822e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
 7.2403075e-01  8.3942452e-01 -6.1434466e-01  5.6431241e-01  5.3524292e-01  5.2000604e-01  2.3393078e+01  3.2640585e+01  2.8346706e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00  8.4742383e-01  9.7206511e-01 -5.8599795e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 8.4164714e-01  1.5113996e+00  5.7612883e-01  5.0132286e-01  5.5015124e-01  5.0422245e-01  3.3848336e+01  2.8613193e+01  2.5838595e+01  1.0000000e+00  0.0000000e+00  1.0000000e+00  9.7549548e-01  1.5400128e+00  7.0196742e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 1.9827892e-01 -1.9869920e+00  6.6066807e-02  5.4608688e-01  4.8356259e-01  4.6523287e-01  2.5867365e+01  2.4868772e+01  2.0785284e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00  3.2414628e-01 -1.8621232e+00  8.6852091e-02  5.0000000e-01  5.0000000e-01  2.0000000e+00
 1.8763279e+00 -3.0384851e-01  5.5317403e-01  4.6818586e-01  5.1448077e-01  5.0383982e-01  3.9055496e+01  2.9152082e+01  1.7400281e+01  1.0000000e+00  0.0000000e+00  0.0000000e+00  2.0153834e+00 -2.7469643e-01  5.7057431e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
-4.5963704e-02 -1.3532122e+00  1.4092240e+00  5.0721878e-01  5.4625678e-01  5.0907849e-01  2.2627735e+01  2.4783548e+01  3.3640456e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00 -2.3335969e-02 -1.3284287e+00  1.4428644e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
 1.7349647e+00  1.2533146e+00  2.6825077e-01  4.7773226e-01  4.9987845e-01  4.6711773e-01  3.2306211e+01  2.7353903e+01  2.6730620e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00  1.7672709e+00  1.2806685e+00  3.9498139e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 1.0291103e+00 -7.1941546e-01  1.7394717e+00  5.2505037e-01  5.5398892e-01  4.8391693e-01  3.2301349e+01  3.7215575e+01  3.2581632e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00  1.1614117e+00 -5.8219988e-01  1.7720534e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
 1.9942971e+00  6.1898800e-01  1.6873779e-01  4.8257200e-01  5.1611427e-01  4.9624960e-01  3.6040402e+01  2.2370439e+01  1.7632073e+01  0.0000000e+00  1.0000000e+00  1.0000000e+00  2.0303375e+00  7.4135844e-01  2.8636986e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 2.4123255e-01 -4.2907377e-01 -1.6294975e-01  4.6174692e-01  4.8827324e-01  5.0895076e-01  3.2346553e+01  2.4079774e+01  2.8891899e+01  1.0000000e+00  0.0000000e+00  0.0000000e+00  3.7357910e-01 -4.0499400e-01 -1.3405785e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 4.0897694e-01  5.8038891e-01 -6.0678195e-01  5.2446449e-01  4.6924784e-01  5.1351177e-01  3.1545346e+01  2.1130199e+01  2.1823321e+01  0.0000000e+00  1.0000000e+00  0.0000000e+00  4.4052229e-01  7.0151911e-01 -5.8495863e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 9.3468939e-02 -1.9512373e-01  2.1538685e-01  5.4052401e-01  5.0515185e-01  4.8810451e-01  2.3526586e+01  2.1044823e+01  1.5216761e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00  2.1699552e-01 -7.4078909e-02  2.3060361e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 8.7217845e-01 -2.6373684e-01 -4.2546964e-02  5.1028521e-01  4.9362146e-01  5.0960424e-01  2.8008033e+01  3.0893253e+01  2.8093403e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00  9.0018648e-01 -2.3284359e-01 -1.4453561e-02  5.0000000e-01  5.0000000e-01  2.0000000e+00
 1.2946939e+00 -2.8671733e-01  2.0289276e-01  5.5285986e-01  5.2469746e-01  5.2508185e-01  3.0183504e+01  3.3769399e+01  2.9717748e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00  1.4248774e+00 -1.5294793e-01  3.3261051e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 1.1551692e+00  9.2423645e-01  8.9009001e-01  4.8185395e-01  4.6728840e-01  4.3278134e-01  3.9084498e+01  2.5903669e+01  1.8125220e+01  1.0000000e+00  0.0000000e+00  0.0000000e+00  1.2942537e+00  9.5014012e-01  9.0821523e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 2.6436671e-01 -5.8405789e-01 -1.8617833e+00  4.9767372e-01  4.9555089e-01  4.8156532e-01  3.3395790e+01  3.3298372e+01  1.7028780e+01  0.0000000e+00  1.0000000e+00  1.0000000e+00  2.9776250e-01 -4.5075952e-01 -1.7447546e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
-9.4388105e-01 -9.7505431e-01  4.8308952e-01  4.8212126e-01  5.0502774e-01  4.8374700e-01  2.5857811e+01  3.3771957e+01  1.6656383e+01  1.0000000e+00  0.0000000e+00  0.0000000e+00 -8.1802324e-01 -9.4128235e-01  4.9974590e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
-4.6896090e-01 -8.0451514e-01 -1.4056097e+00  5.1411087e-01  4.3388626e-01  5.1309390e-01  3.5705393e+01  2.0370304e+01  1.7435338e+01  0.0000000e+00  1.0000000e+00  0.0000000e+00 -4.3325551e-01 -6.8414484e-01 -1.3881743e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
 6.7843581e-01 -1.1085732e+00  6.5780183e-01  4.9202937e-01  5.1682596e-01  4.7266504e-01  2.7327285e+01  3.0753008e+01  2.0868807e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00  7.0576310e-01 -1.0778202e+00  7.7867064e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 8.8040068e-01  2.0685492e-01 -1.1848030e-01  4.5886894e-01  4.6500847e-01  4.6447930e-01  3.0835365e+01  3.9683942e+01  2.2179420e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00  9.1123605e-01  2.4653886e-01 -9.6300880e-02  5.0000000e-01  5.0000000e-01  2.0000000e+00
-2.2256820e-01 -1.0173774e+00  1.1395335e+00  5.5900713e-01  4.8572217e-01  5.4306595e-01  3.4461752e+01  3.3208129e+01  2.0285444e+01  0.0000000e+00  1.0000000e+00  0.0000000e+00 -1.8810645e-01 -8.8416927e-01  1.1598189e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
 8.6829534e-01 -5.8093715e-01  1.3031439e+00  5.2716077e-01  4.6265230e-01  5.1199885e-01  2.8167385e+01  3.4341847e+01  1.7454293e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00  8.9646273e-01 -5.4659530e-01  1.4205982e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
 1.5628464e-01 -1.3951341e+00 -7.4259816e-01  4.4541705e-01  5.5822330e-01  4.9498371e-01  3.9157864e+01  2.2066026e+01  1.9054017e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00  1.9544250e-01 -1.3730681e+00 -6.2354414e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 1.8063538e+00  7.8011748e-01  2.0112779e+00  4.6810619e-01  5.3372379e-01  5.3335311e-01  2.5382434e+01  2.1322151e+01  3.3124846e+01  1.0000000e+00  0.0000000e+00  0.0000000e+00  1.9317363e+00  8.0143963e-01  2.0444028e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
-1.2181672e+00 -8.7582592e-01 -1.0753435e+00  4.6220677e-01  5.5580250e-01  5.3935740e-01  3.3885647e+01  2.4369476e+01  3.3646510e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00 -1.1842815e+00 -8.5145644e-01 -9.4169695e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
-4.5128232e-01  1.2159605e+00  1.3568160e+00  4.9977568e-01  5.1055812e-01  5.0484314e-01  2.3197921e+01  3.3653414e+01  2.8988215e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00 -4.2808440e-01  1.2496139e+00  1.3858043e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
-8.3963848e-02 -1.7848660e+00 -4.8919146e-01  4.8497431e-01  4.9655122e-01  4.7637838e-01  3.6983051e+01  2.3466498e+01  2.1692266e+01  0.0000000e+00  1.0000000e+00  1.0000000e+00 -4.6980797e-02 -1.6613995e+00 -3.6749919e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
-4.3153873e-01  9.2880705e-01  1.4605215e+00  4.7277642e-01  4.7492907e-01  5.1456987e-01  3.3277032e+01  3.3024381e+01  2.8475750e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00 -3.9826170e-01  9.6183143e-01  1.5889973e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
 7.4257342e-01  1.5961669e-01  1.3333665e+00  4.8417681e-01  4.9597739e-01  5.0550111e-01  2.1469905e+01  3.9014214e+01  2.2381157e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00  8.6404332e-01  2.9863090e-01  1.4557477e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
-2.6073087e-01  1.8023368e-01  4.9219121e-01  4.5547749e-01  4.9133390e-01  4.5598375e-01  2.8360200e+01  3.0055016e+01  2.7793061e+01  0.0000000e+00  1.0000000e+00  0.0000000e+00 -2.3237067e-01  3.1028870e-01  5.1998427e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
-6.1532721e-01  1.3422308e+00  6.3700209e-01  5.1464014e-01  4.7706429e-01  5.1008338e-01  3.4340036e+01  3.1048575e+01  2.3550689e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00 -5.8098717e-01  1.3732793e+00  6.6055278e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
-1.6278213e+00 -1.0616924e+00 -1.6164824e-01  4.2915048e-01  4.6103891e-01  5.1273137e-01  3.2115307e+01  3.5386580e+01  1.6608946e+01  1.0000000e+00  0.0000000e+00  1.0000000e+00 -1.4957060e+00 -1.0263058e+00 -4.5039294e-02  5.0000000e-01  5.0000000e-01  2.0000000e+00
-2.0163877e+00 -1.6742016e+00 -4.1633954e-01  5.2744591e-01  4.3695801e-01  4.7675235e-01  2.1061296e+01  2.3337977e+01  1.7305880e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00 -1.9953264e+00 -1.6508636e+00 -3.9903366e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 7.4159139e-01 -4.0529364e-01  2.9403834e-01  5.1517559e-01  4.8667555e-01  4.9856133e-01  2.4680645e+01  2.9340303e+01  1.5409740e+01  1.0000000e+00  0.0000000e+00  0.0000000e+00  8.6627203e-01 -3.7595334e-01  3.0944808e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 3.6358557e-01  9.1151201e-01  2.0853506e+00  4.7056589e-01  5.4716593e-01  4.6829540e-01  3.2220573e+01  3.5352604e+01  1.5868433e+01  1.0000000e+00  0.0000000e+00  1.0000000e+00  4.9580614e-01  9.4686461e-01  2.2012190e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
-2.4081295e-01  5.3702002e-01  1.2720157e+00  5.2487309e-01  5.4199512e-01  4.7385500e-01  3.6544423e+01  3.6752215e+01  1.6669232e+01  1.0000000e+00  0.0000000e+00  1.0000000e+00 -1.0426853e-01  5.7377224e-01  1.3886850e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
 3.7783312e-02 -4.0297552e-01  8.5899686e-01  5.0371787e-01  5.0972693e-01  4.9675018e-01  2.8893887e+01  2.7504802e+01  2.0852060e+01  1.0000000e+00  0.0000000e+00  1.0000000e+00  1.6667720e-01 -3.7547072e-01  9.7984892e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 1.6384531e+00  9.4878046e-01  1.6006066e+00  5.4268137e-01  4.6926019e-01  4.2407511e-01  2.0813786e+01  2.6313235e+01  1.9587571e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00  1.7592669e+00  1.0750937e+00  1.7201942e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
-6.9505772e-01  4.3770683e-01  1.4030669e-01  4.9540549e-01  4.9073524e-01  4.6293657e-01  2.6273039e+01  2.3171774e+01  1.8624780e+01  0.0000000e+00  1.0000000e+00  1.0000000e+00 -6.6878468e-01  5.6087860e-01  2.5893147e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 2.8276740e-01  1.2464937e+00 -8.0983546e-01  5.1383056e-01  5.0039590e-01  5.1037178e-01  2.1811437e+01  3.5213465e+01  2.1036921e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00  3.0457884e-01  1.2817072e+00 -7.8879854e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
-1.4719818e+00 -2.6249728e-01 -1.8164091e+00  4.6359322e-01  5.1843049e-01  4.9693941e-01  3.7869753e+01  3.2922204e+01  2.8491432e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00 -1.4341120e+00 -2.2957508e-01 -1.6879177e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
 6.6938958e-01 -7.8421839e-01  8.3478497e-02  5.3633104e-01  5.5191601e-01  5.1785303e-01  3.5153577e+01  2.9080306e+01  2.9649869e+01  0.0000000e+00  1.0000000e+00  0.0000000e+00  7.0454316e-01 -6.5513809e-01  1.1312837e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 1.4725173e+00  1.1288770e+00  8.4361542e-01  4.8239148e-01  5.4814995e-01  4.9686442e-01  3.0359457e+01  2.6358345e+01  3.4148224e+01  0.0000000e+00  1.0000000e+00  1.0000000e+00  1.5028767e+00  1.2552353e+00  9.7776364e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
-1.3985871e-01  1.5523263e-01 -4.7453845e-01  5.2229174e-01  4.5673438e-01  5.2322743e-01  2.4598156e+01  2.4235302e+01  1.9890904e+01  0.0000000e+00  1.0000000e+00  1.0000000e+00 -1.1526055e-01  2.7946793e-01 -3.5464755e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 5.8480320e-01 -7.8183313e-01  6.7919547e-01  5.4959029e-01  4.8199119e-01  4.9223055e-01  2.7329849e+01  3.2707369e+01  3.4741546e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00  6.1213305e-01 -7.4912576e-01  8.1393702e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 1.0759083e+00  1.5417045e+00  1.1472260e-01  5.0593566e-01  5.0867642e-01  5.4431486e-01  2.6820738e+01  3.4204246e+01  1.8024590e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00  1.2027290e+00  1.6759087e+00  1.3274719e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 6.2621849e-02  2.0272661e-01 -9.6771746e-01  5.0353394e-01  5.0273734e-01  5.1375985e-01  3.9770005e+01  2.8366297e+01  2.5407737e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00  2.0239185e-01  3.3109290e-01 -8.4230972e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 6.3994907e-01  6.6740622e-01  2.5016924e-01  5.1678920e-01  5.0078008e-01  4.8305679e-01  2.9707802e+01  3.6800854e+01  2.3439365e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00  7.6965687e-01  8.0420707e-01  2.7360860e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 1.8996535e+00  1.6908561e+00  2.2794345e+00  4.5660788e-01  5.0668959e-01  4.8200467e-01  2.9458664e+01  2.9457625e+01  3.2255047e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00  1.9291122e+00  1.7203137e+00  2.3116895e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
 1.8910527e+00  7.7487422e-01  1.4920741e+00  4.3609710e-01  4.7102042e-01  5.1295104e-01  3.5808089e+01  3.7398846e+01  2.1425624e+01  0.0000000e+00  1.0000000e+00  1.0000000e+00  1.9268608e+00  9.1227307e-01  1.6134997e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
-6.7795405e-01 -5.4746412e-02 -1.8913989e+00  5.1613592e-01  5.1102906e-01  4.7127531e-01  3.2023204e+01  3.8974307e+01  3.3071789e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00 -6.4593085e-01 -1.5772105e-02 -1.7583271e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
-1.3010789e+00 -6.2788790e-01 -1.9202942e-01  5.3604785e-01  4.6653091e-01  4.9534008e-01  2.8919255e+01  3.6824422e+01  2.6366474e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00 -1.1721596e+00 -4.9106348e-01 -1.6566295e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
-3.9284694e-01 -1.5440167e+00  5.0999290e-01  4.6947597e-01  5.4681796e-01  5.0830502e-01  2.0111401e+01  3.8278222e+01  2.6414772e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00 -2.7273554e-01 -1.4057384e+00  5.3640767e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 1.8929544e+00  9.0309764e-01  1.0128239e+00  4.8215845e-01  5.0660171e-01  4.9917679e-01  3.2169584e+01  3.0582561e+01  2.2340079e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00  1.9251240e+00  9.3368020e-01  1.0351640e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
-2.0009749e+00 -1.7965522e+00 -1.7134937e+00  4.9095433e-01  5.3994344e-01  5.0636273e-01  3.1944240e+01  3.8056401e+01  1.6304852e+01  1.0000000e+00  0.0000000e+00  0.0000000e+00 -1.8690307e+00 -1.7584958e+00 -1.6971888e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
 6.8278191e-01 -6.4809984e-01  5.8318786e-01  4.7124385e-01  4.8520139e-01  4.4626549e-01  3.9384939e+01  2.6514655e+01  2.9564443e+01  0.0000000e+00  1.0000000e+00  1.0000000e+00  7.2216685e-01 -5.2158519e-01  7.1275230e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 3.5895695e-01 -3.2740646e-01  2.8372773e-01  5.0753743e-01  5.1695246e-01  4.9499497e-01  2.3450081e+01  2.2295133e+01  1.7420822e+01  1.0000000e+00  0.0000000e+00  0.0000000e+00  4.8240703e-01 -3.0511133e-01  3.0114855e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
-1.1382560e+00 -1.6700430e+00 -7.2333981e-01  4.8802205e-01  5.2438356e-01  5.0925788e-01  3.3657999e+01  3.9807862e+01  3.0229536e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00 -1.0045980e+00 -1.5302352e+00 -5.9311027e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 3.2866328e-01  3.0746581e-01 -4.6303084e-01  4.8485176e-01  5.2607089e-01  4.6815419e-01  2.0233985e+01  2.3700420e+01  1.5353179e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00  4.4889726e-01  4.3116623e-01 -3.4767766e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 7.7241734e-01  2.1991762e-01  1.6549106e+00  4.8523797e-01  4.9513850e-01  4.9468783e-01  3.5653631e+01  3.9036385e+01  3.4541006e+01  0.0000000e+00  1.0000000e+00  1.0000000e+00  8.0807097e-01  3.5895400e-01  1.7894516e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
-5.3958470e-01 -1.4155484e+00 -1.4058850e+00  5.4485688e-01  5.5999821e-01  4.9637786e-01  2.6683102e+01  2.6511159e+01  2.4078939e+01  1.0000000e+00  0.0000000e+00  0.0000000e+00 -4.1290160e-01 -1.3890372e+00 -1.3818061e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
-2.0668065e+00 -1.2725736e+00 -6.7276196e-01  4.7784254e-01  4.9693533e-01  5.3004911e-01  3.7906644e+01  2.3275777e+01  2.2927558e+01  1.0000000e+00  1.0000000e+00  1.0000000e+00 -1.9288999e+00 -1.1492978e+00 -5.4983440e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 1.2472067e+00  1.8235025e+00  2.2814860e+00  5.2322123e-01  5.3169623e-01  4.4614738e-01  2.3093306e+01  2.6071880e+01  2.3240733e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00  1.2703000e+00  1.8495744e+00  2.4047267e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
 1.8811948e+00  1.8891212e+00  1.8382016e+00  4.8885287e-01  5.2937324e-01  4.4237650e-01  3.4559315e+01  3.6856506e+01  3.4889145e+01  0.0000000e+00  1.0000000e+00  0.0000000e+00  1.9157541e+00  2.0259777e+00  1.8730907e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
-6.1082552e-02  1.3426568e-01 -5.5659582e-01  5.2722251e-01  5.1116240e-01  5.2052990e-01  2.8432927e+01  2.8407034e+01  3.0234036e+01  1.0000000e+00  0.0000000e+00  1.0000000e+00  6.7350375e-02  1.6267271e-01 -4.2636178e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 1.6878105e+00  9.2135198e-01  2.8001536e-01  5.0827449e-01  5.0521762e-01  4.7005109e-01  2.5003110e+01  2.0301689e+01  3.3075581e+01  0.0000000e+00  0.0000000e+00  1.0000000e+00  1.7128136e+00  9.4165367e-01  4.1309094e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 9.5093280e-01  1.5063612e+00  2.1084212e+00  4.5285157e-01  4.8260071e-01  5.3711002e-01  3.2395995e+01  2.3488552e+01  1.5892748e+01  1.0000000e+00  0.0000000e+00  0.0000000e+00  1.0833288e+00  1.5298498e+00  2.1243139e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
 1.8455469e+00  5.8787603e-01  1.3131630e+00  5.4794488e-01  5.2114642e-01  5.1526326e-01  3.6253640e+01  3.8198192e+01  3.1556524e+01  1.0000000e+00  0.0000000e+00  0.0000000e+00  1.9818006e+00  6.2607422e-01  1.3447195e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
 1.7024253e-01 -2.0137330e-01  1.4908883e+00  4.8394503e-01  5.0893748e-01  5.4332027e-01  2.2696003e+01  2.7841995e+01  1.8800115e+01  0.0000000e+00  1.0000000e+00  1.0000000e+00  1.9293853e-01 -7.3531305e-02  1.6096884e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
-1.6362724e+00 -1.1770864e-02 -1.9225057e-01  5.3423354e-01  4.4319539e-01  4.9406389e-01  3.0328639e+01  2.1466003e+01  3.3466432e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00 -1.6059437e+00  9.6951388e-03 -1.5878414e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
-3.4942683e-01  4.5133315e-01  4.8095977e-01  5.1194143e-01  4.5386760e-01  4.6402540e-01  2.1972518e+01  3.0960930e+01  2.0365440e+01  1.0000000e+00  0.0000000e+00  0.0000000e+00 -2.2745431e-01  4.8229408e-01  5.0132521e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
-6.2802312e-01 -1.2909512e+00 -4.5046168e-01  4.3487074e-01  4.6626301e-01  4.9983826e-01  2.3207736e+01  2.7461131e+01  1.6902153e+01  0.0000000e+00  1.0000000e+00  0.0000000e+00 -6.0481538e-01 -1.1634901e+00 -4.3355953e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 2.0591034e+00  8.5876482e-01  5.3052827e-01  4.8081305e-01  4.5584327e-01  5.2798116e-01  3.2262683e+01  2.0483184e+01  2.5220818e+01  1.0000000e+00  0.0000000e+00  0.0000000e+00  2.1913661e+00  8.7924800e-01  5.5574909e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
-9.4978326e-01  3.4556997e-01  3.3925923e-01  4.9595125e-01  5.0862152e-01  4.9852418e-01  3.2984431e+01  3.5274718e+01  1.9135145e+01  1.0000000e+00  0.0000000e+00  1.0000000e+00 -8.1679883e-01  3.8084469e-01  4.5839437e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
-1.5212461e+00 -1.1274540e+00 -7.9689271e-01  4.5420674e-01  5.8839861e-01  5.2678478e-01  2.1859262e+01  3.8711181e+01  3.2534801e+01  1.0000000e+00  1.0000000e+00  0.0000000e+00 -1.3993868e+00 -9.8874279e-01 -7.6435791e-01  5.0000000e-01  5.0000000e-01  2.0000000e+00
 9.0767708e-01  1.3217869e+00  1.6714676e+00  5.1170099e-01  5.2128064e-01  5.3882607e-01  2.7759487e+01  3.4853036e+01  3.0126436e+01  0.0000000e+00  1.0000000e+00  1.0000000e+00  9.3543657e-01  1.4566399e+00  1.8015940e+00  5.0000000e-01  5.0000000e-01  2.0000000e+00
